Scenario,Area,Year,Sex,ISOCode,Population
SSP3,Chile,2080,Male,152,10582.5
SSP3,Chile,2085,Male,152,10619.4
SSP3,Chile,2090,Male,152,10676.2
SSP3,Chile,2095,Male,152,10755.1
SSP3,Chile,2100,Male,152,10854
SSP3,China,1950,Male,156,283042.7
SSP3,China,1955,Male,156,310620.6
SSP3,China,1960,Male,156,333200.1
SSP3,China,1965,Male,156,365431.9
SSP3,China,1970,Male,156,416677.8
SSP3,China,1975,Male,156,465744.6
SSP3,China,1980,Male,156,501957.9
SSP3,China,1985,Male,156,541308.3
SSP3,China,1990,Male,156,594363.5
SSP3,China,1995,Male,156,629434.3
SSP3,China,2000,Male,156,650871.9
SSP3,China,2005,Male,156,671774.1
SSP3,China,2010,Male,156,695168.9
SSP3,China,2015,Male,156,719802.9
SSP3,China,2020,Male,156,732031.1
SSP3,China,2025,Male,156,740214.7
SSP3,China,2030,Male,156,740442.8
SSP3,China,2035,Male,156,734124.4
SSP3,China,2040,Male,156,723742.4
SSP3,China,2045,Male,156,710414.9
SSP3,China,2050,Male,156,694548
SSP3,China,2055,Male,156,676668.4
SSP3,China,2060,Male,156,657679.8
SSP3,China,2065,Male,156,638853.2
SSP3,China,2070,Male,156,621442.9
SSP3,China,2075,Male,156,606132.2
SSP3,China,2080,Male,156,593208.1
SSP3,China,2085,Male,156,582711.5
SSP3,China,2090,Male,156,574110.3
SSP3,China,2095,Male,156,566793.8
SSP3,China,2100,Male,156,560681.6
SSP3,Colombia,1950,Male,170,6120.9
SSP3,Colombia,1955,Male,170,7060.7
SSP3,Colombia,1960,Male,170,8186.3
SSP3,Colombia,1965,Male,170,9518.1
SSP3,Colombia,1970,Male,170,10979.4
SSP3,Colombia,1975,Male,170,12322.3
SSP3,Colombia,1980,Male,170,13811
SSP3,Colombia,1985,Male,170,15424.4
SSP3,Colombia,1990,Male,170,17020.8
SSP3,Colombia,1995,Male,170,18547.5
SSP3,Colombia,2000,Male,170,19980.9
SSP3,Colombia,2005,Male,170,21376
SSP3,Colombia,2010,Male,170,22640.9
SSP3,Colombia,2015,Male,170,23747.6
SSP3,Colombia,2020,Male,170,24912.6
SSP3,Colombia,2025,Male,170,26106.8
SSP3,Colombia,2030,Male,170,27274.1
SSP3,Colombia,2035,Male,170,28311.1
SSP3,Colombia,2040,Male,170,29208.5
SSP3,Colombia,2045,Male,170,29989.8
SSP3,Colombia,2050,Male,170,30670.4
SSP3,Colombia,2055,Male,170,31262.8
SSP3,Colombia,2060,Male,170,31775.6
SSP3,Colombia,2065,Male,170,32217
SSP3,Colombia,2070,Male,170,32598.6
SSP3,Colombia,2075,Male,170,32937.4
SSP3,Colombia,2080,Male,170,33258.9
SSP3,Colombia,2085,Male,170,33591.5
SSP3,Colombia,2090,Male,170,33961.9
SSP3,Colombia,2095,Male,170,34388.5
SSP3,Colombia,2100,Male,170,34865.3
SSP3,Comoros,1950,Male,174,78.3
SSP3,Comoros,1955,Male,174,86.4
SSP3,Comoros,1960,Male,174,94
SSP3,Comoros,1965,Male,174,102.1
SSP3,Comoros,1970,Male,174,113.6
SSP3,Comoros,1975,Male,174,127.5
SSP3,Comoros,1980,Male,174,153
SSP3,Comoros,1985,Male,174,177.3
SSP3,Comoros,1990,Male,174,206.2
SSP3,Comoros,1995,Male,174,239.4
SSP3,Comoros,2000,Male,174,274.3
SSP3,Comoros,2005,Male,174,310
SSP3,Comoros,2010,Male,174,349.9
SSP3,Comoros,2015,Male,174,392.1
SSP3,Comoros,2020,Male,174,445.1
SSP3,Comoros,2025,Male,174,501.7
SSP3,Comoros,2030,Male,174,562
SSP3,Comoros,2035,Male,174,623.7
SSP3,Comoros,2040,Male,174,685.8
