"e0","year","isono","sexno","ageno","eduno"
65.4,1970,233,1,0,0
64.2,1975,233,1,0,0
64,1980,233,1,0,0
65.6,1985,233,1,0,0
62.9,1990,233,1,0,0
63.6,1995,233,1,0,0
66,2000,233,1,0,0
68.3,2005,233,1,0,0
71.8,2010,233,1,0,0
32.8,1950,231,1,0,0
35.3,1955,231,1,0,0
38.6,1960,231,1,0,0
40.6,1965,231,1,0,0
42,1970,231,1,0,0
42.8,1975,231,1,0,0
42.1,1980,231,1,0,0
44.7,1985,231,1,0,0
46.6,1990,231,1,0,0
49.3,1995,231,1,0,0
52.3,2000,231,1,0,0
57.6,2005,231,1,0,0
61.9,2010,231,1,0,0
50.1,1950,242,1,0,0
52.8,1955,242,1,0,0
55.1,1960,242,1,0,0
57.2,1965,242,1,0,0
59.1,1970,242,1,0,0
60.7,1975,242,1,0,0
62,1980,242,1,0,0
63.1,1985,242,1,0,0
64,1990,242,1,0,0
64.8,1995,242,1,0,0
65.5,2000,242,1,0,0
66.1,2005,242,1,0,0
66.9,2010,242,1,0,0
63,1950,246,1,0,0
64.8,1955,246,1,0,0
65.4,1960,246,1,0,0
65.8,1965,246,1,0,0
66.6,1970,246,1,0,0
68.3,1975,246,1,0,0
70,1980,246,1,0,0
70.7,1985,246,1,0,0
71.9,1990,246,1,0,0
73.4,1995,246,1,0,0
74.9,2000,246,1,0,0
76.1,2005,246,1,0,0
77.7,2010,246,1,0,0
64,1950,250,1,0,0
65.9,1955,250,1,0,0
67.2,1960,250,1,0,0
67.6,1965,250,1,0,0
68.5,1970,250,1,0,0
69.5,1975,250,1,0,0
70.6,1980,250,1,0,0
71.9,1985,250,1,0,0
73.1,1990,250,1,0,0
74.4,1995,250,1,0,0
75.8,2000,250,1,0,0
77.3,2005,250,1,0,0
78.8,2010,250,1,0,0
50.3,1950,254,1,0,0
53,1955,254,1,0,0
56.4,1960,254,1,0,0
61.4,1965,254,1,0,0
62.5,1970,254,1,0,0
63.1,1975,254,1,0,0
66,1980,254,1,0,0
68.2,1985,254,1,0,0
70,1990,254,1,0,0
71.5,1995,254,1,0,0
72.8,2000,254,1,0,0
75,2005,254,1,0,0
76.1,2010,254,1,0,0
48,1950,258,1,0,0
53.6,1955,258,1,0,0
55.7,1960,258,1,0,0
57.6,1965,258,1,0,0
59.4,1970,258,1,0,0
61.1,1975,258,1,0,0
64,1980,258,1,0,0
65.6,1985,258,1,0,0
67.7,1990,258,1,0,0
69,1995,258,1,0,0
70.7,2000,258,1,0,0
72.8,2005,258,1,0,0
74,2010,258,1,0,0
35.5,1950,266,1,0,0
37.5,1955,266,1,0,0
38.9,1960,266,1,0,0
43.1,1965,266,1,0,0
47.2,1970,266,1,0,0
51.3,1975,266,1,0,0
55.4,1980,266,1,0,0
59.1,1985,266,1,0,0
59.5,1990,266,1,0,0
58.8,1995,266,1,0,0
58.3,2000,266,1,0,0
60.8,2005,266,1,0,0
63.1,2010,266,1,0,0
29.1,1950,270,1,0,0
30.4,1955,270,1,0,0
31.6,1960,270,1,0,0
34.6,1965,270,1,0,0
38.9,1970,270,1,0,0
43,1975,270,1,0,0
47,1980,270,1,0,0
50.1,1985,270,1,0,0
51.7,1990,270,1,0,0
53.8,1995,270,1,0,0
55.9,2000,270,1,0,0
57.6,2005,270,1,0,0
59.1,2010,270,1,0,0
56.7,1950,268,1,0,0
58.7,1955,268,1,0,0
60.7,1960,268,1,0,0
62.6,1965,268,1,0,0
64.1,1970,268,1,0,0
65.6,1975,268,1,0,0
65.6,1980,268,1,0,0
66.5,1985,268,1,0,0
66.1,1990,268,1,0,0
67.2,1995,268,1,0,0
68.9,2000,268,1,0,0
68.6,2005,268,1,0,0
68.5,2010,268,1,0,0
65.3,1950,276,1,0,0
66.3,1955,276,1,0,0
67.1,1960,276,1,0,0
67.6,1965,276,1,0,0
67.9,1970,276,1,0,0
68.9,1975,276,1,0,0
70.2,1980,276,1,0,0
71.6,1985,276,1,0,0
72.5,1990,276,1,0,0
74,1995,276,1,0,0
75.6,2000,276,1,0,0
77,2005,276,1,0,0
77.9,2010,276,1,0,0
41.9,1950,288,1,0,0
44.4,1955,288,1,0,0
46.5,1960,288,1,0,0
48.1,1965,288,1,0,0
48.8,1970,288,1,0,0
50.4,1975,288,1,0,0
51.9,1980,288,1,0,0
54.3,1985,288,1,0,0
56.6,1990,288,1,0,0
56.2,1995,288,1,0,0
56.7,2000,288,1,0,0
59.2,2005,288,1,0,0
60.7,2010,288,1,0,0
63.8,1950,300,1,0,0
64.8,1955,300,1,0,0
66.9,1960,300,1,0,0
67.5,1965,300,1,0,0
69.2,1970,300,1,0,0
70,1975,300,1,0,0
71.4,1980,300,1,0,0
72.5,1985,300,1,0,0
74.8,1990,300,1,0,0
75.4,1995,300,1,0,0
76.4,2000,300,1,0,0
77.3,2005,300,1,0,0
78,2010,300,1,0,0
54.4,1950,308,1,0,0
56.9,1955,308,1,0,0
59,1960,308,1,0,0
60.8,1965,308,1,0,0
62.4,1970,308,1,0,0
63.7,1975,308,1,0,0
64.8,1980,308,1,0,0
65.8,1985,308,1,0,0
66.7,1990,308,1,0,0
67.5,1995,308,1,0,0
68.5,2000,308,1,0,0
69.6,2005,308,1,0,0
70.8,2010,308,1,0,0
51.5,1950,312,1,0,0
55,1955,312,1,0,0
58,1960,312,1,0,0
60.8,1965,312,1,0,0
63.2,1970,312,1,0,0
65.4,1975,312,1,0,0
67.5,1980,312,1,0,0
69.3,1985,312,1,0,0
71.1,1990,312,1,0,0
72.7,1995,312,1,0,0
74.2,2000,312,1,0,0
75.7,2005,312,1,0,0
76.8,2010,312,1,0,0
55.4,1950,316,1,0,0
57.9,1955,316,1,0,0
60.4,1960,316,1,0,0
62.6,1965,316,1,0,0
64.6,1970,316,1,0,0
66.3,1975,316,1,0,0
67.8,1980,316,1,0,0
69.2,1985,316,1,0,0
70.4,1990,316,1,0,0
71.9,1995,316,1,0,0
73.6,2000,316,1,0,0
74.7,2005,316,1,0,0
76.4,2010,316,1,0,0
42.6,1950,320,1,0,0
45,1955,320,1,0,0
47.3,1960,320,1,0,0
50,1965,320,1,0,0
52.7,1970,320,1,0,0
54.6,1975,320,1,0,0
56.4,1980,320,1,0,0
58.5,1985,320,1,0,0
60.6,1990,320,1,0,0
63.4,1995,320,1,0,0
65.7,2000,320,1,0,0
67.2,2005,320,1,0,0
69.2,2010,320,1,0,0
32,1950,324,1,0,0
33.2,1955,324,1,0,0
34.3,1960,324,1,0,0
35.1,1965,324,1,0,0
36.2,1970,324,1,0,0
38.7,1975,324,1,0,0
41.9,1980,324,1,0,0
46.8,1985,324,1,0,0
50.5,1990,324,1,0,0
51.4,1995,324,1,0,0
51.3,2000,324,1,0,0
54.5,2005,324,1,0,0
57.5,2010,324,1,0,0
34.5,1950,624,1,0,0
35.7,1955,624,1,0,0
37.1,1960,624,1,0,0
39.1,1965,624,1,0,0
41,1970,624,1,0,0
43,1975,624,1,0,0
44.7,1980,624,1,0,0
46.1,1985,624,1,0,0
47.8,1990,624,1,0,0
50.1,1995,624,1,0,0
52,2000,624,1,0,0
52.8,2005,624,1,0,0
54.3,2010,624,1,0,0
56.2,1950,328,1,0,0
57.2,1955,328,1,0,0
58.2,1960,328,1,0,0
59.1,1965,328,1,0,0
59.5,1970,328,1,0,0
59.6,1975,328,1,0,0
59.7,1980,328,1,0,0
59.7,1985,328,1,0,0
60.5,1990,328,1,0,0
61.6,1995,328,1,0,0
62.6,2000,328,1,0,0
63.4,2005,328,1,0,0
64,2010,328,1,0,0
36.2,1950,332,1,0,0
39.3,1955,332,1,0,0
42.2,1960,332,1,0,0
44.9,1965,332,1,0,0
46.8,1970,332,1,0,0
48.6,1975,332,1,0,0
50.3,1980,332,1,0,0
52.3,1985,332,1,0,0
53.8,1990,332,1,0,0
55.4,1995,332,1,0,0
56.5,2000,332,1,0,0
58.2,2005,332,1,0,0
60.2,2010,332,1,0,0
40.5,1950,340,1,0,0
43,1955,340,1,0,0
46.3,1960,340,1,0,0
49.2,1965,340,1,0,0
52.1,1970,340,1,0,0
55.6,1975,340,1,0,0
59.4,1980,340,1,0,0
63.2,1985,340,1,0,0
65.4,1990,340,1,0,0
67.5,1995,340,1,0,0
68.6,2000,340,1,0,0
69.6,2005,340,1,0,0
70.4,2010,340,1,0,0
61.9,1950,348,1,0,0
64.7,1955,348,1,0,0
66.5,1960,348,1,0,0
66.8,1965,348,1,0,0
66.4,1970,348,1,0,0
66.3,1975,348,1,0,0
65.3,1980,348,1,0,0
65.4,1985,348,1,0,0
64.9,1990,348,1,0,0
66.5,1995,348,1,0,0
68.3,2000,348,1,0,0
69.6,2005,348,1,0,0
71.7,2010,348,1,0,0
70,1950,352,1,0,0
71.1,1955,352,1,0,0
71,1960,352,1,0,0
71,1965,352,1,0,0
71.4,1970,352,1,0,0
73.5,1975,352,1,0,0
74,1980,352,1,0,0
75.2,1985,352,1,0,0
76.2,1990,352,1,0,0
77,1995,352,1,0,0
78.8,2000,352,1,0,0
79.6,2005,352,1,0,0
80.6,2010,352,1,0,0
37.2,1950,356,1,0,0
40.4,1955,356,1,0,0
43.4,1960,356,1,0,0
46.6,1965,356,1,0,0
49.8,1970,356,1,0,0
52.6,1975,356,1,0,0
54.8,1980,356,1,0,0
56.5,1985,356,1,0,0
58.7,1990,356,1,0,0
60.8,1995,356,1,0,0
62.7,2000,356,1,0,0
64.7,2005,356,1,0,0
66.2,2010,356,1,0,0
42,1950,360,1,0,0
45.6,1955,360,1,0,0
48.9,1960,360,1,0,0
51.9,1965,360,1,0,0
54.8,1970,360,1,0,0
57.3,1975,360,1,0,0
59.5,1980,360,1,0,0
61,1985,360,1,0,0
62.7,1990,360,1,0,0
64.2,1995,360,1,0,0
64.9,2000,360,1,0,0
65.6,2005,360,1,0,0
66.6,2010,360,1,0,0
42.1,1950,364,1,0,0
44.5,1955,364,1,0,0
46.9,1960,364,1,0,0
49.2,1965,364,1,0,0
52.5,1970,364,1,0,0
56.2,1975,364,1,0,0
45.2,1980,364,1,0,0
55.8,1985,364,1,0,0
66.2,1990,364,1,0,0
68.2,1995,364,1,0,0
70,2000,364,1,0,0
71,2005,364,1,0,0
74,2010,364,1,0,0
37,1950,368,1,0,0
45,1955,368,1,0,0
51.5,1960,368,1,0,0
56.8,1965,368,1,0,0
59.5,1970,368,1,0,0
61.3,1975,368,1,0,0
53,1980,368,1,0,0
60.5,1985,368,1,0,0
64.3,1990,368,1,0,0
66.5,1995,368,1,0,0
66.9,2000,368,1,0,0
65.1,2005,368,1,0,0
67,2010,368,1,0,0
65.5,1950,372,1,0,0
67.5,1955,372,1,0,0
68.2,1960,372,1,0,0
68.6,1965,372,1,0,0
68.8,1970,372,1,0,0
69.4,1975,372,1,0,0
70.5,1980,372,1,0,0
71.5,1985,372,1,0,0
72.6,1990,372,1,0,0
73.3,1995,372,1,0,0
75.3,2000,372,1,0,0
77.4,2005,372,1,0,0
78.7,2010,372,1,0,0
67.5,1950,376,1,0,0
68.7,1955,376,1,0,0
69.5,1960,376,1,0,0
70.3,1965,376,1,0,0
71,1970,376,1,0,0
71.9,1975,376,1,0,0
72.9,1980,376,1,0,0
74.1,1985,376,1,0,0
75.3,1990,376,1,0,0
76.2,1995,376,1,0,0
77.4,2000,376,1,0,0
79,2005,376,1,0,0
80,2010,376,1,0,0
64.6,1950,380,1,0,0
66.1,1955,380,1,0,0
67,1960,380,1,0,0
68,1965,380,1,0,0
69.2,1970,380,1,0,0
70.2,1975,380,1,0,0
71.5,1980,380,1,0,0
73.1,1985,380,1,0,0
74.1,1990,380,1,0,0
75.6,1995,380,1,0,0
77.3,2000,380,1,0,0
78.8,2005,380,1,0,0
79.9,2010,380,1,0,0
57.1,1950,388,1,0,0
61.1,1955,388,1,0,0
64,1960,388,1,0,0
66,1965,388,1,0,0
67.5,1970,388,1,0,0
69.2,1975,388,1,0,0
70.3,1980,388,1,0,0
70.2,1985,388,1,0,0
69.6,1990,388,1,0,0
69.4,1995,388,1,0,0
70,2000,388,1,0,0
71.7,2005,388,1,0,0
73.1,2010,388,1,0,0
61,1950,392,1,0,0
64.2,1955,392,1,0,0
66.7,1960,392,1,0,0
68.8,1965,392,1,0,0
70.6,1970,392,1,0,0
72.7,1975,392,1,0,0
74.2,1980,392,1,0,0
75.6,1985,392,1,0,0
76.2,1990,392,1,0,0
77.1,1995,392,1,0,0
78.3,2000,392,1,0,0
79.2,2005,392,1,0,0
80,2010,392,1,0,0
47.1,1950,400,1,0,0
50.7,1955,400,1,0,0
54.2,1960,400,1,0,0
57.6,1965,400,1,0,0
60.8,1970,400,1,0,0
63.7,1975,400,1,0,0
65.9,1980,400,1,0,0
67.8,1985,400,1,0,0
69.1,1990,400,1,0,0
70,1995,400,1,0,0
70.8,2000,400,1,0,0
71.5,2005,400,1,0,0
72.2,2010,400,1,0,0
50.2,1950,398,1,0,0
52.2,1955,398,1,0,0
54.2,1960,398,1,0,0
56.3,1965,398,1,0,0
57.8,1970,398,1,0,0
58.9,1975,398,1,0,0
60.5,1980,398,1,0,0
62.4,1985,398,1,0,0
60.5,1990,398,1,0,0
57.5,1995,398,1,0,0
59.1,2000,398,1,0,0
60.5,2005,398,1,0,0
64.3,2010,398,1,0,0
40.5,1950,404,1,0,0
43,1955,404,1,0,0
46,1960,404,1,0,0
48.7,1965,404,1,0,0
51.6,1970,404,1,0,0
54.4,1975,404,1,0,0
56.9,1980,404,1,0,0
56.5,1985,404,1,0,0
53.5,1990,404,1,0,0
50.2,1995,404,1,0,0
51,2000,404,1,0,0
58.1,2005,404,1,0,0
63,2010,404,1,0,0
44.2,1950,296,1,0,0
45.8,1955,296,1,0,0
48.5,1960,296,1,0,0
50.9,1965,296,1,0,0
53.4,1970,296,1,0,0
54.5,1975,296,1,0,0
55.1,1980,296,1,0,0
56.6,1985,296,1,0,0
58.7,1990,296,1,0,0
60.4,1995,296,1,0,0
61.6,2000,296,1,0,0
62,2005,296,1,0,0
62.4,2010,296,1,0,0
52.5,1950,414,1,0,0
57.2,1955,414,1,0,0
60.9,1960,414,1,0,0
63.7,1965,414,1,0,0
65.8,1970,414,1,0,0
67.6,1975,414,1,0,0
69.4,1980,414,1,0,0
70.8,1985,414,1,0,0
71.7,1990,414,1,0,0
72.2,1995,414,1,0,0
72.6,2000,414,1,0,0
73,2005,414,1,0,0
73.5,2010,414,1,0,0
48.8,1950,417,1,0,0
50.9,1955,417,1,0,0
53.1,1960,417,1,0,0
55.2,1965,417,1,0,0
56.9,1970,417,1,0,0
58,1975,417,1,0,0
59.7,1980,417,1,0,0
62.1,1985,417,1,0,0
62.1,1990,417,1,0,0
62,1995,417,1,0,0
63,2000,417,1,0,0
63.5,2005,417,1,0,0
66.3,2010,417,1,0,0
39.1,1950,418,1,0,0
40.7,1955,418,1,0,0
42.4,1960,418,1,0,0
44,1965,418,1,0,0
45.6,1970,418,1,0,0
47.1,1975,418,1,0,0
48.6,1980,418,1,0,0
51.2,1985,418,1,0,0
53.5,1990,418,1,0,0
56.1,1995,418,1,0,0
59,2000,418,1,0,0
61.8,2005,418,1,0,0
63.9,2010,418,1,0,0
58.2,1950,428,1,0,0
63.4,1955,428,1,0,0
65.9,1960,428,1,0,0
66,1965,428,1,0,0
65.1,1970,428,1,0,0
63.6,1975,428,1,0,0
63.6,1980,428,1,0,0
65.6,1985,428,1,0,0
61.7,1990,428,1,0,0
62.9,1995,428,1,0,0
65.2,2000,428,1,0,0
66,2005,428,1,0,0
68.8,2010,428,1,0,0
58.9,1950,422,1,0,0
60.8,1955,422,1,0,0
62.3,1960,422,1,0,0
63.7,1965,422,1,0,0
65,1970,422,1,0,0
65.9,1975,422,1,0,0
66.7,1980,422,1,0,0
67.9,1985,422,1,0,0
69.6,1990,422,1,0,0
71.7,1995,422,1,0,0
73.9,2000,422,1,0,0
76,2005,422,1,0,0
77.3,2010,422,1,0,0
40.4,1950,426,1,0,0
43.3,1955,426,1,0,0
46,1960,426,1,0,0
46.8,1965,426,1,0,0
48.1,1970,426,1,0,0
50.5,1975,426,1,0,0
53.5,1980,426,1,0,0
55.5,1985,426,1,0,0
57.7,1990,426,1,0,0
51.1,1995,426,1,0,0
44.6,2000,426,1,0,0
47.6,2005,426,1,0,0
50.1,2010,426,1,0,0
30.8,1950,430,1,0,0
31.9,1955,430,1,0,0
33.2,1960,430,1,0,0
36.1,1965,430,1,0,0
39.1,1970,430,1,0,0
42.7,1975,430,1,0,0
45.2,1980,430,1,0,0
45.4,1985,430,1,0,0
45.7,1990,430,1,0,0
51.9,1995,430,1,0,0
51.5,2000,430,1,0,0
57.2,2005,430,1,0,0
59.8,2010,430,1,0,0
35.6,1950,434,1,0,0
37.9,1955,434,1,0,0
45.7,1960,434,1,0,0
52,1965,434,1,0,0
56.6,1970,434,1,0,0
60.7,1975,434,1,0,0
63.9,1980,434,1,0,0
65.9,1985,434,1,0,0
67.8,1990,434,1,0,0
68.7,1995,434,1,0,0
69.1,2000,434,1,0,0
69.5,2005,434,1,0,0
68.8,2010,434,1,0,0
57.3,1950,440,1,0,0
63.4,1955,440,1,0,0
66.3,1960,440,1,0,0
67.4,1965,440,1,0,0
66.8,1970,440,1,0,0
65.8,1975,440,1,0,0
65.4,1980,440,1,0,0
66.9,1985,440,1,0,0
64.2,1990,440,1,0,0
64.5,1995,440,1,0,0
65.7,2000,440,1,0,0
66,2005,440,1,0,0
68.5,2010,440,1,0,0
63.2,1950,442,1,0,0
64.6,1955,442,1,0,0
66,1960,442,1,0,0
66.5,1965,442,1,0,0
66.8,1970,442,1,0,0
67.8,1975,442,1,0,0
69.3,1980,442,1,0,0
70.7,1985,442,1,0,0
72.2,1990,442,1,0,0
73.6,1995,442,1,0,0
75.1,2000,442,1,0,0
76.7,2005,442,1,0,0
78.8,2010,442,1,0,0
35.3,1950,450,1,0,0
37.8,1955,450,1,0,0
40.2,1960,450,1,0,0
42.6,1965,450,1,0,0
45.1,1970,450,1,0,0
47.2,1975,450,1,0,0
48.7,1980,450,1,0,0
48.9,1985,450,1,0,0
51.4,1990,450,1,0,0
55.5,1995,450,1,0,0
58.8,2000,450,1,0,0
60.8,2005,450,1,0,0
63,2010,450,1,0,0
35.8,1950,454,1,0,0
36.7,1955,454,1,0,0
37.8,1960,454,1,0,0
38.8,1965,454,1,0,0
41,1970,454,1,0,0
42.9,1975,454,1,0,0
44.4,1980,454,1,0,0
44.6,1985,454,1,0,0
44.6,1990,454,1,0,0
44.6,1995,454,1,0,0
45.7,2000,454,1,0,0
51.5,2005,454,1,0,0
58.2,2010,454,1,0,0
53.9,1950,458,1,0,0
57.1,1955,458,1,0,0
60.1,1960,458,1,0,0
62.3,1965,458,1,0,0
64.2,1970,458,1,0,0
65.8,1975,458,1,0,0
67.2,1980,458,1,0,0
68.4,1985,458,1,0,0
69.5,1990,458,1,0,0
70.4,1995,458,1,0,0
71.2,2000,458,1,0,0
71.6,2005,458,1,0,0
72.6,2010,458,1,0,0
34.1,1950,462,1,0,0
35.8,1955,462,1,0,0
38.9,1960,462,1,0,0
42.6,1965,462,1,0,0
46.7,1970,462,1,0,0
51.6,1975,462,1,0,0
56.5,1980,462,1,0,0
60.1,1985,462,1,0,0
63.5,1990,462,1,0,0
67.2,1995,462,1,0,0
71.1,2000,462,1,0,0
74.6,2005,462,1,0,0
75.4,2010,462,1,0,0
26.3,1950,466,1,0,0
27.3,1955,466,1,0,0
27.8,1960,466,1,0,0
29.9,1965,466,1,0,0
33.3,1970,466,1,0,0
36.8,1975,466,1,0,0
40.7,1980,466,1,0,0
43.8,1985,466,1,0,0
45.8,1990,466,1,0,0
46,1995,466,1,0,0
49.3,2000,466,1,0,0
53.4,2005,466,1,0,0
55.6,2010,466,1,0,0
64.5,1950,470,1,0,0
66,1955,470,1,0,0
67.5,1960,470,1,0,0
69,1965,470,1,0,0
70.3,1970,470,1,0,0
71.5,1975,470,1,0,0
72.7,1980,470,1,0,0
73.8,1985,470,1,0,0
74.8,1990,470,1,0,0
75.8,1995,470,1,0,0
76.8,2000,470,1,0,0
77.7,2005,470,1,0,0
78.5,2010,470,1,0,0
54.2,1950,474,1,0,0
57.5,1955,474,1,0,0
60.6,1960,474,1,0,0
63.4,1965,474,1,0,0
65.6,1970,474,1,0,0
67.6,1975,474,1,0,0
69.4,1980,474,1,0,0
71.1,1985,474,1,0,0
72.7,1990,474,1,0,0
74.1,1995,474,1,0,0
75.5,2000,474,1,0,0
76.7,2005,474,1,0,0
77.8,2010,474,1,0,0
38.5,1950,478,1,0,0
41.5,1955,478,1,0,0
44.6,1960,478,1,0,0
47,1965,478,1,0,0
49.1,1970,478,1,0,0
51.3,1975,478,1,0,0
54.4,1980,478,1,0,0
56.5,1985,478,1,0,0
57.5,1990,478,1,0,0
58.3,1995,478,1,0,0
58.6,2000,478,1,0,0
59.8,2005,478,1,0,0
61.2,2010,478,1,0,0
49,1950,480,1,0,0
54,1955,480,1,0,0
59.4,1960,480,1,0,0
60.8,1965,480,1,0,0
60.7,1970,480,1,0,0
61.5,1975,480,1,0,0
64.5,1980,480,1,0,0
64.7,1985,480,1,0,0
66.6,1990,480,1,0,0
66.8,1995,480,1,0,0
68.8,2000,480,1,0,0
69.4,2005,480,1,0,0
70.7,2010,480,1,0,0
44.9,1950,175,1,0,0
49.9,1955,175,1,0,0
54,1960,175,1,0,0
57.5,1965,175,1,0,0
60.5,1970,175,1,0,0
63.2,1975,175,1,0,0
65.6,1980,175,1,0,0
67.7,1985,175,1,0,0
69.6,1990,175,1,0,0
71.4,1995,175,1,0,0
73,2000,175,1,0,0
74.5,2005,175,1,0,0
76,2010,175,1,0,0
48.9,1950,484,1,0,0
53.3,1955,484,1,0,0
56.4,1960,484,1,0,0
58.2,1965,484,1,0,0
60.1,1970,484,1,0,0
62.2,1975,484,1,0,0
64.4,1980,484,1,0,0
66.8,1985,484,1,0,0
69,1990,484,1,0,0
71.3,1995,484,1,0,0
72.4,2000,484,1,0,0
73.3,2005,484,1,0,0
74,2010,484,1,0,0
54,1950,583,1,0,0
56,1955,583,1,0,0
58,1960,583,1,0,0
60,1965,583,1,0,0
62.1,1970,583,1,0,0
64.2,1975,583,1,0,0
64.8,1980,583,1,0,0
65.4,1985,583,1,0,0
65.9,1990,583,1,0,0
66.5,1995,583,1,0,0
66.9,2000,583,1,0,0
67.6,2005,583,1,0,0
67.7,2010,583,1,0,0
41.5,1950,496,1,0,0
43.8,1955,496,1,0,0
48.7,1960,496,1,0,0
51.7,1965,496,1,0,0
54.1,1970,496,1,0,0
54.5,1975,496,1,0,0
55,1980,496,1,0,0
57.3,1985,496,1,0,0
58.1,1990,496,1,0,0
59.5,1995,496,1,0,0
60.8,2000,496,1,0,0
62.4,2005,496,1,0,0
64.5,2010,496,1,0,0
58.1,1950,499,1,0,0
60.7,1955,499,1,0,0
64.2,1960,499,1,0,0
66.3,1965,499,1,0,0
68,1970,499,1,0,0
68.7,1975,499,1,0,0
70.4,1980,499,1,0,0
71,1985,499,1,0,0
71.4,1990,499,1,0,0
70.6,1995,499,1,0,0
70.6,2000,499,1,0,0
71.9,2005,499,1,0,0
74,2010,499,1,0,0
44,1950,504,1,0,0
45.8,1955,504,1,0,0
48.6,1960,504,1,0,0
50.6,1965,504,1,0,0
52.5,1970,504,1,0,0
54.7,1975,504,1,0,0
58,1980,504,1,0,0
61.7,1985,504,1,0,0
64.3,1990,504,1,0,0
66,1995,504,1,0,0
68.5,2000,504,1,0,0
71.3,2005,504,1,0,0
73.7,2010,504,1,0,0
30.1,1950,508,1,0,0
32.5,1955,508,1,0,0
34.8,1960,508,1,0,0
36.6,1965,508,1,0,0
38.8,1970,508,1,0,0
40.6,1975,508,1,0,0
40,1980,508,1,0,0
40.7,1985,508,1,0,0
42.2,1990,508,1,0,0
45.4,1995,508,1,0,0
47.9,2000,508,1,0,0
51.4,2005,508,1,0,0
54,2010,508,1,0,0
33.1,1950,104,1,0,0
38.4,1955,104,1,0,0
41.4,1960,104,1,0,0
47.1,1965,104,1,0,0
49.4,1970,104,1,0,0
51.6,1975,104,1,0,0
53.6,1980,104,1,0,0
55.6,1985,104,1,0,0
57.4,1990,104,1,0,0
59.1,1995,104,1,0,0
60.9,2000,104,1,0,0
62.2,2005,104,1,0,0
63.7,2010,104,1,0,0
39.5,1950,516,1,0,0
43.1,1955,516,1,0,0
46.3,1960,516,1,0,0
49.2,1965,516,1,0,0
51.1,1970,516,1,0,0
54.1,1975,516,1,0,0
55.5,1980,516,1,0,0
57.8,1985,516,1,0,0
58.4,1990,516,1,0,0
55.2,1995,516,1,0,0
51.7,2000,516,1,0,0
53.3,2005,516,1,0,0
59.1,2010,516,1,0,0
33.8,1950,524,1,0,0
34.4,1955,524,1,0,0
36,1960,524,1,0,0
38.9,1965,524,1,0,0
41.7,1970,524,1,0,0
44.6,1975,524,1,0,0
47.9,1980,524,1,0,0
51.5,1985,524,1,0,0
55.6,1990,524,1,0,0
59.5,1995,524,1,0,0
62.9,2000,524,1,0,0
65.5,2005,524,1,0,0
67.4,2010,524,1,0,0
70.6,1950,528,1,0,0
71.2,1955,528,1,0,0
71.2,1960,528,1,0,0
71,1965,528,1,0,0
71.2,1970,528,1,0,0
72,1975,528,1,0,0
72.8,1980,528,1,0,0
73.5,1985,528,1,0,0
74.2,1990,528,1,0,0
75.1,1995,528,1,0,0
76.2,2000,528,1,0,0
78,2005,528,1,0,0
79.4,2010,528,1,0,0
49.6,1950,540,1,0,0
53.4,1955,540,1,0,0
56.4,1960,540,1,0,0
59.1,1965,540,1,0,0
61.5,1970,540,1,0,0
63.7,1975,540,1,0,0
65.6,1980,540,1,0,0
67.3,1985,540,1,0,0
68.8,1990,540,1,0,0
70.1,1995,540,1,0,0
71.3,2000,540,1,0,0
72.4,2005,540,1,0,0
73.7,2010,540,1,0,0
67.6,1950,554,1,0,0
68.2,1955,554,1,0,0
68.5,1960,554,1,0,0
68.2,1965,554,1,0,0
68.7,1970,554,1,0,0
69.5,1975,554,1,0,0
70.7,1980,554,1,0,0
71.4,1985,554,1,0,0
73.5,1990,554,1,0,0
74.9,1995,554,1,0,0
76.8,2000,554,1,0,0
78.3,2005,554,1,0,0
79.5,2010,554,1,0,0
40.9,1950,558,1,0,0
44.1,1955,558,1,0,0
47.3,1960,558,1,0,0
50.5,1965,558,1,0,0
53.7,1970,558,1,0,0
55.3,1975,558,1,0,0
56.5,1980,558,1,0,0
59,1985,558,1,0,0
63.5,1990,558,1,0,0
65.9,1995,558,1,0,0
68,2000,558,1,0,0
69.8,2005,558,1,0,0
71.4,2010,558,1,0,0
34,1950,562,1,0,0
34.3,1955,562,1,0,0
34.8,1960,562,1,0,0
35.1,1965,562,1,0,0
35.8,1970,562,1,0,0
37.1,1975,562,1,0,0
39.6,1980,562,1,0,0
41.6,1985,562,1,0,0
44.3,1990,562,1,0,0
47.7,1995,562,1,0,0
50.8,2000,562,1,0,0
54.2,2005,562,1,0,0
57.6,2010,562,1,0,0
32.3,1950,566,1,0,0
34.4,1955,566,1,0,0
36.8,1960,566,1,0,0
38.6,1965,566,1,0,0
40.7,1970,566,1,0,0
43,1975,566,1,0,0
44.8,1980,566,1,0,0
44.7,1985,566,1,0,0
44.6,1990,566,1,0,0
45,1995,566,1,0,0
46.1,2000,566,1,0,0
49,2005,566,1,0,0
51.2,2010,566,1,0,0
71,1950,578,1,0,0
71.4,1955,578,1,0,0
71.1,1960,578,1,0,0
71.2,1965,578,1,0,0
71.4,1970,578,1,0,0
72.2,1975,578,1,0,0
72.7,1980,578,1,0,0
73,1985,578,1,0,0
74.3,1990,578,1,0,0
75.5,1995,578,1,0,0
76.8,2000,578,1,0,0
78.3,2005,578,1,0,0
79.5,2010,578,1,0,0
35.6,1950,512,1,0,0
39.9,1955,512,1,0,0
